# Experiment_2020-09-01-085942: Experiment Data Table,,,,,,,,,,,,,,,,
Plate Name,Sample,Assay,Well,Spot,Dilution,Concentration,Signal,Adjusted Signal,Mean,Adj. Sig. Mean,CV,% Recovery,% Recovery Mean,Calc. Concentration,Calc. Conc. Mean,Calc. Conc. CV
Plate_1LK05A1071,Sample 16,SARS-COV2 S-2P,A20,1,500,,1432,1432,1430,1429.5,0.247326611,,,18.90822834,18.86502392,0.323881201
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,B21,1,500,,3533,3533,3767,3766.5,8.767260502,,,54.65085658,58.57321321,9.470284539
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,H21,1,13500,,323,323,319,319,1.773308542,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,M21,1,364500,,196,196,183,182.5,10.4613058,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,G21,1,13500,,315,315,319,319,1.773308542,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,I21,1,40500,,247,247,252,252,2.80597929,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,C21,1,1500,,1545,1545,1470,1470,7.215375318,,,62.5755191,58.69060647,9.361116634
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,N21,1,364500,,169,169,183,182.5,10.4613058,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,D21,1,1500,,1395,1395,1470,1470,7.215375318,,,54.80569384,58.69060647,9.361116634
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,P21,1,1093500,,175,175,187,186.5,8.720351725,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,E21,1,4500,,680,680,620,619.5,13.81112519,,,51.80119646,42.05227345,32.78552625
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,O21,1,1093500,,198,198,187,186.5,8.720351725,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,J21,1,40500,,257,257,252,252,2.80597929,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,F21,1,4500,,559,559,620,619.5,13.81112519,,,32.30335043,42.05227345,32.78552625
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,L21,1,121500,,208,208,204,204,2.772967769,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,K21,1,121500,,200,200,204,204,2.772967769,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 17,SARS-COV2 S-2P,A21,1,500,,4000,4000,3767,3766.5,8.767260502,,,62.49556985,58.57321321,9.470284539
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,B22,1,500,,1783,1783,1917,1917,9.885478214,,,24.95168065,27.24620597,11.90972725
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,M22,1,364500,,181,181,182,182,0.777040419,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,H22,1,13500,,268,268,224,223.5,28.1577197,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,G22,1,13500,,179,179,224,223.5,28.1577197,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,I22,1,40500,,202,202,190,189.5,9.328585504,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,C22,1,1500,,718,718,774,773.5,10.14723371,,,19.29410861,22.2402336,18.73384064
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,D22,1,1500,,829,829,774,773.5,10.14723371,,,25.1863586,22.2402336,18.73384064
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,N22,1,364500,,183,183,182,182,0.777040419,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,P22,1,1093500,,200,200,195,194.5,3.999061487,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,J22,1,40500,,177,177,190,189.5,9.328585504,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,O22,1,1093500,,189,189,195,194.5,3.999061487,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,E22,1,4500,,376,376,379,378.5,0.93409086,,,2.011714328,2.444516135,25.03866419
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,F22,1,4500,,381,381,379,378.5,0.93409086,,,2.877317943,2.444516135,25.03866419
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,L22,1,121500,,128,128,125,125,3.39411255,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,A22,1,500,,2051,2051,1917,1917,9.885478214,,,29.54073128,27.24620597,11.90972725
Plate_1LK05A1071,Sample 18,SARS-COV2 S-2P,K22,1,121500,,122,122,125,125,3.39411255,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,B23,1,500,,1599,1599,1549,1549,4.564924346,,,21.78885273,20.92700979,5.824195568
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,H23,1,13500,,199,199,230,229.5,18.79455933,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,M23,1,364500,,171,171,175,175,3.232488143,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,G23,1,13500,,260,260,230,229.5,18.79455933,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,I23,1,40500,,226,226,216,216,6.547285011,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,C23,1,1500,,609,609,645,644.5,7.789694564,,,13.46286934,15.36496741,17.50718255
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,D23,1,1500,,680,680,645,644.5,7.789694564,,,17.26706549,15.36496741,17.50718255
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,N23,1,364500,,179,179,175,175,3.232488143,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,P23,1,1093500,,191,191,194,193.5,1.827149305,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,O23,1,1093500,,196,196,194,193.5,1.827149305,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,J23,1,40500,,206,206,216,216,6.547285011,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,E23,1,4500,,342,342,347,346.5,1.83664099,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,F23,1,4500,,351,351,347,346.5,1.83664099,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,L23,1,121500,,179,179,208,207.5,19.42413809,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,A23,1,500,,1499,1499,1549,1549,4.564924346,,,20.06516685,20.92700979,5.824195568
Plate_1LK05A1071,Sample 19,SARS-COV2 S-2P,K23,1,121500,,236,236,208,207.5,19.42413809,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,N06,1,364500,,138,138,143,143,4.944802666,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,H06,1,13500,,328,328,324,324,1.74594267,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,M06,1,364500,,148,148,143,143,4.944802666,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,C06,1,1500,,922,922,951,951,4.312533471,,,30.09593113,31.62165647,6.82349284
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,D06,1,1500,,980,980,951,951,4.312533471,,,33.1473818,31.62165647,6.82349284
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,O06,1,1093500,,195,195,161,160.5,30.39898312,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,J06,1,40500,,159,159,173,173,11.44450282,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,I06,1,40500,,187,187,173,173,11.44450282,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,K06,1,121500,,182,182,181,181,0.78133346,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,E06,1,4500,,466,466,572,571.5,26.10665456,,,17.11230754,34.21633667,70.69357014
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,P06,1,1093500,,126,126,161,160.5,30.39898312,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,F06,1,4500,,677,677,572,571.5,26.10665456,,,51.32036579,34.21633667,70.69357014
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,A06,1,500,,2381,2381,2179,2178.5,13.14566199,,,35.1671227,31.71276886,15.4045018
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,G06,1,13500,,320,320,324,324,1.74594267,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,B06,1,500,,1976,1976,2179,2178.5,13.14566199,,,28.25841502,31.71276886,15.4045018
Plate_1LK05A1071,Sample 2,SARS-COV2 S-2P,L06,1,121500,,180,180,181,181,0.78133346,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,M24,1,364500,,212,212,191,190.5,15.96094047,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,B24,1,500,,2243,2243,2147,2146.5,6.357866702,,,32.81724274,31.1704429,7.471586729
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,G24,1,13500,,279,279,313,313,15.36206426,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,L24,1,121500,,141,141,181,180.5,30.94816383,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,C24,1,1500,,910,910,920,920,1.537188655,,,29.46364681,29.99045724,2.484198392
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,N24,1,364500,,169,169,191,190.5,15.96094047,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,I24,1,40500,,219,219,231,231,7.34656396,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,H24,1,13500,,347,347,313,313,15.36206426,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,J24,1,40500,,243,243,231,231,7.34656396,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,D24,1,1500,,930,930,920,920,1.537188655,,,30.51726767,29.99045724,2.484198392
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,E24,1,4500,,453,453,446,446,2.219617699,,,14.96636215,13.80646018,11.88102581
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,O24,1,1093500,,159,159,150,150,8.485281374,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,K24,1,121500,,220,220,181,180.5,30.94816383,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,P24,1,1093500,,141,141,150,150,8.485281374,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,F24,1,4500,,439,439,446,446,2.219617699,,,12.64655821,13.80646018,11.88102581
Plate_1LK05A1071,Sample 20,SARS-COV2 S-2P,A24,1,500,,2050,2050,2147,2146.5,6.357866702,,,29.52364305,31.1704429,7.471586729
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,N07,1,364500,,157,157,169,169,10.04175311,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,M07,1,364500,,181,181,169,169,10.04175311,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,H07,1,13500,,243,243,281,280.5,18.90659843,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,C07,1,1500,,1100,1100,1023,1023,10.64461821,,,39.43898452,35.39924387,16.13892101
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,D07,1,1500,,946,946,1023,1023,10.64461821,,,31.35950323,35.39924387,16.13892101
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,J07,1,40500,,262,262,238,238,14.2609771,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,O07,1,1093500,,264,264,226,225.5,24.1451096,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,I07,1,40500,,214,214,238,238,14.2609771,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,K07,1,121500,,207,207,193,193,10.25854398,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,E07,1,4500,,479,479,514,514,9.629858888,,,19.25146356,24.96599068,32.37028266
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,P07,1,1093500,,187,187,226,225.5,24.1451096,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,F07,1,4500,,549,549,514,514,9.629858888,,,30.6805178,24.96599068,32.37028266
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,A07,1,500,,3058,3058,2760,2759.5,15.29779846,,,46.64267907,41.58511634,17.19960034
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,B07,1,500,,2461,2461,2760,2759.5,15.29779846,,,36.5275536,41.58511634,17.19960034
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,G07,1,13500,,318,318,281,280.5,18.90659843,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 3,SARS-COV2 S-2P,L07,1,121500,,179,179,193,193,10.25854398,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,H08,1,13500,,302,302,290,289.5,6.106276176,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,B08,1,500,,1675,1675,1791,1790.5,9.122684527,,,23.09654859,25.07840825,11.17603949
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,C08,1,1500,,883,883,859,859,3.951236961,,,28.039744,26.77176605,6.698069965
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,M08,1,364500,,204,204,226,225.5,13.48363263,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,O08,1,1093500,,141,141,178,177.5,29.08101128,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,I08,1,40500,,244,244,253,252.5,4.760718923,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,N08,1,364500,,247,247,226,225.5,13.48363263,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,D08,1,1500,,835,835,859,859,3.951236961,,,25.50378809,26.77176605,6.698069965
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,E08,1,4500,,373,373,403,402.5,10.3650435,,,1.487969208,6.485346453,108.9742657
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,P08,1,1093500,,214,214,178,177.5,29.08101128,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,K08,1,121500,,151,151,165,164.5,11.60600796,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,J08,1,40500,,261,261,253,252.5,4.760718923,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,L08,1,121500,,178,178,165,164.5,11.60600796,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,A08,1,500,,1906,1906,1791,1790.5,9.122684527,,,27.0602679,25.07840825,11.17603949
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,F08,1,4500,,432,432,403,402.5,10.3650435,,,11.4827237,6.485346453,108.9742657
Plate_1LK05A1071,Sample 4,SARS-COV2 S-2P,G08,1,13500,,277,277,290,289.5,6.106276176,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,H09,1,13500,,827,827,867,866.5,6.446790042,,,225.7247377,244.5000126,10.85981472
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,B09,1,500,,14184,14184,14227,14226.5,0.422479713,,,229.9856591,230.6759038,0.423170964
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,C09,1,1500,,4388,4388,4536,4536,4.614277055,,,206.9833145,214.4046884,4.895139074
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,M09,1,364500,,248,248,281,281,16.60820198,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,O09,1,1093500,,257,257,262,262,2.698880844,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,N09,1,364500,,314,314,281,281,16.60820198,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,I09,1,40500,,436,436,418,417.5,6.266575067,,,109.3330648,81.43499571,48.44824675
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,D09,1,1500,,4684,4684,4536,4536,4.614277055,,,221.8260624,214.4046884,4.895139074
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,E09,1,4500,,2223,2223,2043,2042.5,12.49770125,,,292.2870326,264.5226223,14.84364751
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,K09,1,121500,,295,295,287,287,3.94205871,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,P09,1,1093500,,267,267,262,262,2.698880844,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,J09,1,40500,,399,399,418,417.5,6.266575067,,,53.53692663,81.43499571,48.44824675
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,L09,1,121500,,279,279,287,287,3.94205871,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,F09,1,4500,,1862,1862,2043,2042.5,12.49770125,,,236.758212,264.5226223,14.84364751
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,A09,1,500,,14269,14269,14227,14226.5,0.422479713,,,231.3661485,230.6759038,0.423170964
Plate_1LK05A1071,Sample 5,SARS-COV2 S-2P,G09,1,13500,,906,906,867,866.5,6.446790042,,,263.2752874,244.5000126,10.85981472
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,H10,1,13500,,415,415,425,424.5,3.164906677,,,25.92926462,30.6879412,21.92973752
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,B10,1,500,,4901,4901,5278,5277.5,10.08908396,,,77.56387638,83.83221281,10.57441536
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,M10,1,364500,,108,108,164,164,48.2902192,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,C10,1,1500,,2085,2085,2071,2071,0.9560111,,,90.36475285,89.64725956,1.131868109
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,O10,1,1093500,,196,196,195,194.5,1.090653133,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,D10,1,1500,,2057,2057,2071,2071,0.9560111,,,88.92976627,89.64725956,1.131868109
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,I10,1,40500,,310,310,313,313,1.355476258,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,N10,1,364500,,220,220,164,164,48.2902192,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,E10,1,4500,,807,807,820,819.5,2.15712868,,,72.06473071,74.04999416,3.791474304
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,P10,1,1093500,,193,193,195,194.5,1.090653133,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,K10,1,121500,,214,214,222,222,5.09626509,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,J10,1,40500,,316,316,313,313,1.355476258,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,L10,1,121500,,230,230,222,222,5.09626509,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,A10,1,500,,5654,5654,5278,5277.5,10.08908396,,,90.10054924,83.83221281,10.57441536
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,F10,1,4500,,832,832,820,819.5,2.15712868,,,76.03525761,74.04999416,3.791474304
Plate_1LK05A1071,Sample 6,SARS-COV2 S-2P,G10,1,13500,,434,434,425,424.5,3.164906677,,,35.44661778,30.6879412,21.92973752
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,H11,1,13500,,801,801,834,833.5,5.514330027,,,213.3329826,228.8067618,9.564065415
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,B11,1,500,,11793,11793,12758,12757.5,10.69182035,,,191.0663806,206.7725784,10.74219712
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,M11,1,364500,,232,232,242,241.5,5.563158941,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,C11,1,1500,,4683,4683,5000,4999.5,8.952867137,,,221.7759605,237.6063932,9.422142391
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,O11,1,1093500,,222,222,211,211,7.372677339,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,D11,1,1500,,5316,5316,5000,4999.5,8.952867137,,,253.436826,237.6063932,9.422142391
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,N11,1,364500,,251,251,242,241.5,5.563158941,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,I11,1,40500,,422,422,460,459.5,11.54145998,,,88.33346387,144.0829854,54.71966676
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,E11,1,4500,,1877,1877,1977,1976.5,7.119365012,,,239.0715488,254.3911293,8.516475665
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,K11,1,121500,,285,285,273,273,6.216323351,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,P11,1,1093500,,200,200,211,211,7.372677339,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,J11,1,40500,,497,497,460,459.5,11.54145998,,,199.832507,144.0829854,54.71966676
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,L11,1,121500,,261,261,273,273,6.216323351,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,F11,1,4500,,2076,2076,1977,1976.5,7.119365012,,,269.7107099,254.3911293,8.516475665
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,A11,1,500,,13722,13722,12758,12757.5,10.69182035,,,222.4787762,206.7725784,10.74219712
Plate_1LK05A1071,Sample 7,SARS-COV2 S-2P,G11,1,13500,,866,866,834,833.5,5.514330027,,,244.280541,228.8067618,9.564065415
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,H12,1,13500,,308,308,309,309,0.457674292,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,B12,1,500,,2718,2718,2946,2945.5,10.92288526,,,40.88958618,44.737018,12.16238925
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,C12,1,1500,,1168,1168,1103,1103,8.333987448,,,42.99274079,39.59225096,12.14636379
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,M12,1,364500,,222,222,215,215,4.60441625,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,O12,1,1093500,,244,244,245,245,0.577230026,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,I12,1,40500,,226,226,269,269,22.6063878,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,N12,1,364500,,208,208,215,215,4.60441625,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,D12,1,1500,,1038,1038,1103,1103,8.333987448,,,36.19176113,39.59225096,12.14636379
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,E12,1,4500,,567,567,540,540,7.071067812,,,33.60013156,29.2097605,21.25632735
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,P12,1,1093500,,246,246,245,245,0.577230026,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,K12,1,121500,,291,291,289,289,0.978694507,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,J12,1,40500,,312,312,269,269,22.6063878,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,L12,1,121500,,287,287,289,289,0.978694507,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,A12,1,500,,3173,3173,2946,2945.5,10.92288526,,,48.58444983,44.737018,12.16238925
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,F12,1,4500,,513,513,540,540,7.071067812,,,24.81938943,29.2097605,21.25632735
Plate_1LK05A1071,Sample 8,SARS-COV2 S-2P,G12,1,13500,,310,310,309,309,0.457674292,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,H13,1,13500,,426,426,468,467.5,12.55398136,,,31.44835076,51.97336633,55.84928865
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,B13,1,500,,7544,7544,7704,7703.5,2.928111419,,,121.3888299,124.0187082,2.998910097
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,C13,1,1500,,2716,2716,2541,2541,9.739762826,,,122.5670612,113.6513753,11.09417624
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,M13,1,364500,,194,194,198,198,2.856997096,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,O13,1,1093500,,218,218,183,182.5,27.50935971,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,N13,1,364500,,202,202,198,198,2.856997096,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,I13,1,40500,,279,279,306,305.5,12.26731895,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,D13,1,1500,,2366,2366,2541,2541,9.739762826,,,104.7356894,113.6513753,11.09417624
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,E13,1,4500,,1097,1097,1020,1020,10.67592591,,,117.8460612,105.7254725,16.21283923
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,K13,1,121500,,222,222,221,221,0.639915639,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,P13,1,1093500,,147,147,183,182.5,27.50935971,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,J13,1,40500,,332,332,306,305.5,12.26731895,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,L13,1,121500,,220,220,221,221,0.639915639,,,NaN,NaN,NaN
Plate_1LK05A1071,Sample 9,SARS-COV2 S-2P,F13,1,4500,,943,943,1020,1020,10.67592591,,,93.60488382,105.7254725,16.21283923
